x_raw,x_float,y_hw_raw,y_hw_float,y_ref,err
12967936,1.545898,6219542,0.741427,0.741427,5.158324e-07
12972032,1.546387,6214042,0.740772,0.740771,5.247199e-07
12976128,1.546875,6208536,0.740115,0.740115,5.248059e-07
12980224,1.547363,6203024,0.739458,0.739458,5.154644e-07
12984320,1.547852,6197505,0.738800,0.738800,3.768596e-07
12988416,1.548340,6191981,0.738142,0.738141,3.467826e-07
12992512,1.548828,6186451,0.737482,0.737482,3.053963e-07
12996608,1.549316,6180915,0.736822,0.736822,2.520719e-07
13000704,1.549805,6175374,0.736162,0.736162,3.053894e-07
13004800,1.550293,6169826,0.735501,0.735500,2.263004e-07
13008896,1.550781,6164273,0.734839,0.734838,2.525926e-07
13012992,1.551270,6158714,0.734176,0.734176,2.644255e-07
13017088,1.551758,6153149,0.733513,0.733512,2.611670e-07
13021184,1.552246,6147578,0.732848,0.732848,2.421846e-07
13025280,1.552734,6142001,0.732184,0.732183,2.068448e-07
13029376,1.553223,6136419,0.731518,0.731518,2.737230e-07
13033472,1.553711,6130830,0.730852,0.730852,2.037660e-07
13037568,1.554199,6125236,0.730185,0.730185,2.347569e-07
13041664,1.554688,6119636,0.729517,0.729517,2.468505e-07
13045760,1.555176,6114030,0.728849,0.728849,2.394101e-07
13049856,1.555664,6108418,0.728180,0.728180,2.117985e-07
13053952,1.556152,6102801,0.727511,0.727510,2.825869e-07
13058048,1.556641,6097177,0.726840,0.726840,2.127181e-07
13062144,1.557129,6091548,0.726169,0.726169,2.399713e-07
13066240,1.557617,6085913,0.725497,0.725497,2.444974e-07
13070336,1.558105,6080272,0.724825,0.724825,2.256556e-07
13074432,1.558594,6074625,0.724152,0.724152,1.828047e-07
13078528,1.559082,6068972,0.723478,0.723478,1.153028e-07
13082624,1.559570,6063314,0.722803,0.722803,1.417165e-07
13086720,1.560059,6057649,0.722128,0.722128,2.298393e-08
13090816,1.560547,6051979,0.721452,0.721452,3.120176e-09
13094912,1.561035,6046303,0.720775,0.720776,5.644971e-08
13099008,1.561523,6040621,0.720098,0.720098,1.376499e-07
13103104,1.562012,6034934,0.719420,0.719420,1.281574e-07
13107200,1.562500,6029240,0.718741,0.718742,2.670373e-07
13111296,1.562988,6023541,0.718062,0.718062,3.165182e-07
13115392,1.563477,6017836,0.717382,0.717382,3.964572e-07
13119488,1.563965,6012126,0.716701,0.716702,3.882937e-07
13123584,1.564453,6006410,0.716020,0.716020,4.118859e-07
13127680,1.564941,6000688,0.715338,0.715338,4.678838e-07
13131776,1.565430,5994961,0.714655,0.714655,4.377286e-07
13135872,1.565918,5989228,0.713972,0.713972,4.412805e-07
13139968,1.566406,5983489,0.713287,0.713288,4.791914e-07
13144064,1.566895,5977745,0.712603,0.712603,4.329044e-07
13148160,1.567383,5971995,0.711917,0.711918,4.222819e-07
13152256,1.567871,5966239,0.711231,0.711232,4.479775e-07
13156352,1.568359,5960478,0.710544,0.710545,3.914364e-07
13160448,1.568848,5954711,0.709857,0.709857,3.725227e-07
13164544,1.569336,5948938,0.709169,0.709169,3.918923e-07
13168640,1.569824,5943160,0.708480,0.708480,3.309920e-07
13172736,1.570312,5937376,0.707790,0.707791,3.096882e-07
13176832,1.570801,5931586,0.707100,0.707100,3.286383e-07
13180928,1.571289,5925791,0.706409,0.706410,2.692914e-07
13185024,1.571777,5919990,0.705718,0.705718,2.515155e-07
13189120,1.572266,5914184,0.705026,0.705026,1.567610e-07
13193216,1.572754,5908372,0.704333,0.704333,1.048973e-07
13197312,1.573242,5902554,0.703639,0.703639,9.658507e-08
13201408,1.573730,5896730,0.702945,0.702945,1.324859e-07
13205504,1.574219,5890901,0.702250,0.702250,9.405247e-08
13209600,1.574707,5885066,0.701555,0.701555,1.011569e-07
13213696,1.575195,5879226,0.700858,0.700858,3.525311e-08
13217792,1.575684,5873380,0.700161,0.700161,1.621451e-08
13221888,1.576172,5867528,0.699464,0.699464,4.470568e-08
13225984,1.576660,5861670,0.698766,0.698766,1.213919e-07
13230080,1.577148,5855807,0.698067,0.698067,1.277298e-07
13234176,1.577637,5849938,0.697367,0.697367,1.835951e-07
13238272,1.578125,5844064,0.696667,0.696667,1.704459e-07
13242368,1.578613,5838184,0.695966,0.695966,2.081591e-07
13246464,1.579102,5832298,0.695264,0.695264,2.974032e-07
13250560,1.579590,5826407,0.694562,0.694562,3.196380e-07
13254656,1.580078,5820510,0.693859,0.693859,3.947425e-07
13258752,1.580566,5814608,0.693155,0.693156,4.041778e-07
13262848,1.581055,5808700,0.692451,0.692451,4.678241e-07
13266944,1.581543,5802787,0.691746,0.691747,4.671437e-07
13271040,1.582031,5796868,0.691041,0.691041,5.220181e-07
13275136,1.582520,5790944,0.690334,0.690335,5.139110e-07
13279232,1.583008,5785015,0.689628,0.689628,4.434957e-07
13283328,1.583496,5779080,0.688920,0.688920,4.306558e-07
13287424,1.583984,5773139,0.688212,0.688212,4.760659e-07
13291520,1.584473,5767193,0.687503,0.687503,4.611921e-07
13295616,1.584961,5761242,0.686794,0.686794,3.867105e-07
13299712,1.585449,5755284,0.686083,0.686084,4.917161e-07
13303808,1.585938,5749322,0.685373,0.685373,4.192585e-07
13307904,1.586426,5743354,0.684661,0.684662,4.084341e-07
13312000,1.586914,5737380,0.683949,0.683949,4.599212e-07
13316096,1.587402,5731402,0.683236,0.683237,3.359806e-07
13320192,1.587891,5725417,0.682523,0.682523,3.949198e-07
13324288,1.588379,5719427,0.681809,0.681809,3.990005e-07
13328384,1.588867,5713432,0.681094,0.681095,3.489038e-07
13332480,1.589355,5707431,0.680379,0.680379,3.645205e-07
13336576,1.589844,5701424,0.679663,0.679663,4.465329e-07
13340672,1.590332,5695413,0.678946,0.678946,3.572051e-07
13344768,1.590820,5689395,0.678229,0.678229,4.548487e-07
13348864,1.591309,5683372,0.677511,0.677511,5.017290e-07
13352960,1.591797,5677344,0.676792,0.676793,4.985307e-07
13357056,1.592285,5671310,0.676073,0.676073,5.651484e-07
13361152,1.592773,5665271,0.675353,0.675354,5.830588e-07
13365248,1.593262,5659226,0.674632,0.674633,6.721577e-07
13369344,1.593750,5653184,0.673912,0.673912,2.397514e-07
13373440,1.594238,5647128,0.673190,0.673190,1.254228e-07
13377536,1.594727,5641067,0.672468,0.672468,5.705166e-08
13381632,1.595215,5635001,0.671744,0.671744,3.394905e-08
13385728,1.595703,5628930,0.671021,0.671021,5.542535e-08
13389824,1.596191,5622853,0.670296,0.670296,1.581060e-09
13393920,1.596680,5616771,0.669571,0.669571,9.065353e-09
13398016,1.597168,5610683,0.668846,0.668846,9.641461e-08
13402112,1.597656,5604590,0.668119,0.668119,1.419495e-07
13406208,1.598145,5598492,0.667392,0.667392,1.463626e-07
13410304,1.598633,5592389,0.666665,0.666665,1.103472e-07
13414400,1.599121,5586280,0.665936,0.665937,1.538065e-07
13418496,1.599609,5580167,0.665208,0.665208,3.901630e-08
13422592,1.600098,5574047,0.664478,0.664478,1.242996e-07
13426688,1.600586,5567923,0.663748,0.663748,5.272427e-08
13430784,1.601074,5561793,0.663017,0.663017,6.340510e-08
13434880,1.601562,5555658,0.662286,0.662286,3.782970e-08
13438976,1.602051,5549518,0.661554,0.661554,2.330443e-08
13443072,1.602539,5543372,0.660821,0.660821,8.989542e-11
13447168,1.603027,5537221,0.660088,0.660088,1.103730e-08
13451264,1.603516,5531065,0.659354,0.659354,5.544734e-08
13455360,1.604004,5524903,0.658620,0.658620,1.341083e-08
13459456,1.604492,5518736,0.657885,0.657885,3.436558e-09
13463552,1.604980,5512564,0.657149,0.657149,2.482343e-08
13467648,1.605469,5506386,0.656412,0.656412,4.233954e-08
13471744,1.605957,5500204,0.655675,0.655675,3.966394e-08
13475840,1.606445,5494016,0.654938,0.654938,3.171239e-08
13479936,1.606934,5487822,0.654199,0.654199,6.689768e-08
13484032,1.607422,5481624,0.653461,0.653461,1.845175e-08
13488128,1.607910,5475420,0.652721,0.652721,6.207310e-08
13492224,1.608398,5469210,0.651981,0.651981,1.984670e-07
13496320,1.608887,5462996,0.651240,0.651240,1.899207e-07
13500416,1.609375,5456776,0.650498,0.650499,2.755593e-07
13504512,1.609863,5450551,0.649756,0.649757,3.368805e-07
13508608,1.610352,5444321,0.649014,0.649014,3.745920e-07
13512704,1.610840,5438086,0.648270,0.648271,3.894020e-07
13516800,1.611328,5431845,0.647526,0.647527,5.012286e-07
13520896,1.611816,5425600,0.646782,0.646782,4.723626e-07
13524992,1.612305,5419349,0.646037,0.646037,5.419327e-07
13529088,1.612793,5413093,0.645291,0.645292,5.914401e-07
13533184,1.613281,5406832,0.644545,0.644545,6.215960e-07
13537280,1.613770,5400567,0.643798,0.643798,5.139029e-07
13541376,1.614258,5394296,0.643050,0.643051,5.074917e-07
13545472,1.614746,5388019,0.642302,0.642303,6.030753e-07
13549568,1.615234,5381738,0.641553,0.641554,5.629488e-07
13553664,1.615723,5375452,0.640804,0.640804,5.070354e-07
13557760,1.616211,5369160,0.640054,0.640054,5.552592e-07
13561856,1.616699,5362864,0.639303,0.639304,4.699169e-07
13565952,1.617188,5356562,0.638552,0.638552,4.901428e-07
13570048,1.617676,5350255,0.637800,0.637801,4.974442e-07
13574144,1.618164,5343943,0.637048,0.637048,4.925380e-07
13578240,1.618652,5337626,0.636295,0.636295,4.761418e-07
13582336,1.619141,5331304,0.635541,0.635541,4.489739e-07
13586432,1.619629,5324977,0.634787,0.634787,4.117530e-07
13590528,1.620117,5318644,0.634032,0.634032,4.844076e-07
13594624,1.620605,5312307,0.633276,0.633277,4.292392e-07
13598720,1.621094,5305964,0.632520,0.632521,4.853868e-07
13602816,1.621582,5299617,0.631764,0.631764,4.151529e-07
13606912,1.622070,5293264,0.631006,0.631007,4.576776e-07
13611008,1.622559,5286906,0.630248,0.630249,4.944739e-07
13615104,1.623047,5280543,0.629490,0.629490,5.262647e-07
13619200,1.623535,5274175,0.628731,0.628731,5.537732e-07
13623296,1.624023,5267802,0.627971,0.627972,5.777234e-07
13627392,1.624512,5261423,0.627210,0.627211,7.180491e-07
13631488,1.625000,5255048,0.626451,0.626450,2.166175e-07
13635584,1.625488,5248660,0.625689,0.625689,1.989930e-07
13639680,1.625977,5242266,0.624927,0.624927,6.281597e-08
13643776,1.626465,5235868,0.624164,0.624164,4.577836e-08
13647872,1.626953,5229465,0.623401,0.623401,2.794348e-08
13651968,1.627441,5223057,0.622637,0.622637,8.583417e-09
13656064,1.627930,5216644,0.621872,0.621872,1.303031e-08
13660160,1.628418,5210226,0.621107,0.621107,3.762677e-08
13664256,1.628906,5203803,0.620342,0.620342,6.593556e-08
13668352,1.629395,5197375,0.619575,0.619575,9.868688e-08
13672448,1.629883,5190943,0.618809,0.618809,1.740218e-08
13676544,1.630371,5184505,0.618041,0.618041,6.123136e-08
13680640,1.630859,5178063,0.617273,0.617273,7.512298e-09
13684736,1.631348,5171615,0.616505,0.616505,5.032223e-08
13688832,1.631836,5165163,0.615735,0.615735,2.950643e-09
13692928,1.632324,5158706,0.614966,0.614966,4.738806e-08
13697024,1.632812,5152244,0.614195,0.614195,8.225592e-08
13701120,1.633301,5145777,0.613424,0.613424,1.068195e-07
13705216,1.633789,5139305,0.612653,0.612653,1.203437e-07
13709312,1.634277,5132828,0.611881,0.611881,1.220925e-07
13713408,1.634766,5126347,0.611108,0.611108,2.305390e-07
13717504,1.635254,5119860,0.610335,0.610335,2.065277e-07
13721600,1.635742,5113369,0.609561,0.609561,2.877397e-07
13725696,1.636230,5106872,0.608787,0.608786,2.350184e-07
13729792,1.636719,5100371,0.608012,0.608011,2.860438e-07
13733888,1.637207,5093865,0.607236,0.607236,3.208674e-07
13737984,1.637695,5087354,0.606460,0.606460,3.387497e-07
13742080,1.638184,5080838,0.605683,0.605683,3.389503e-07
13746176,1.638672,5074317,0.604906,0.604905,3.207285e-07
13750272,1.639160,5067791,0.604128,0.604127,2.833430e-07
13754368,1.639648,5061260,0.603349,0.603349,2.260519e-07
13758464,1.640137,5054724,0.602570,0.602570,1.481126e-07
13762560,1.640625,5048184,0.601790,0.601790,1.679917e-07
13766656,1.641113,5041638,0.601010,0.601010,4.652682e-08
13770752,1.641602,5035088,0.600229,0.600229,2.139261e-08
13774848,1.642090,5028533,0.599448,0.599448,2.736488e-08
13778944,1.642578,5021973,0.598666,0.598666,1.004908e-07
13783040,1.643066,5015409,0.597883,0.597883,7.952164e-08
13787136,1.643555,5008840,0.597100,0.597100,8.441289e-08
13791232,1.644043,5002266,0.596317,0.596317,1.159114e-07
13795328,1.644531,4995687,0.595532,0.595532,1.747644e-07
13799424,1.645020,4989104,0.594748,0.594748,1.425107e-07
13803520,1.645508,4982516,0.593962,0.593962,1.391078e-07
13807616,1.645996,4975923,0.593176,0.593176,1.653048e-07
13811712,1.646484,4969325,0.592390,0.592390,2.218512e-07
13815808,1.646973,4962723,0.591603,0.591603,1.902878e-07
13819904,1.647461,4956116,0.590815,0.590815,1.905743e-07
13824000,1.647949,4949504,0.590027,0.590027,2.234621e-07
13828096,1.648438,4942888,0.589238,0.589238,1.704933e-07
13832192,1.648926,4936267,0.588449,0.588449,1.516296e-07
13836288,1.649414,4929641,0.587659,0.587659,1.676237e-07
13840384,1.649902,4923010,0.586869,0.586869,2.192287e-07
13844480,1.650391,4916375,0.586078,0.586078,1.879894e-07
13848576,1.650879,4909735,0.585286,0.585286,1.938692e-07
13852672,1.651367,4903091,0.584494,0.584494,1.184138e-07
13856768,1.651855,4896441,0.583701,0.583701,2.007971e-07
13860864,1.652344,4889787,0.582908,0.582908,2.033566e-07
13864960,1.652832,4883128,0.582114,0.582114,2.460580e-07
13869056,1.653320,4876465,0.581320,0.581320,2.104489e-07
13873152,1.653809,4869796,0.580525,0.580525,3.357055e-07
13877248,1.654297,4863123,0.579729,0.579730,3.841673e-07
13881344,1.654785,4856446,0.578933,0.578934,3.565929e-07
13885440,1.655273,4849763,0.578137,0.578137,4.921599e-07
13889536,1.655762,4843076,0.577340,0.577340,5.532094e-07
13893632,1.656250,4836392,0.576543,0.576543,2.939634e-07
13897728,1.656738,4829696,0.575745,0.575744,2.604585e-07
13901824,1.657227,4822995,0.574946,0.574946,1.799798e-07
13905920,1.657715,4816290,0.574147,0.574146,1.709747e-07
13910016,1.658203,4809580,0.573347,0.573347,1.134718e-07
13914112,1.658691,4802866,0.572546,0.572546,1.259175e-07
13918208,1.659180,4796147,0.571745,0.571745,8.833920e-08
13922304,1.659668,4789423,0.570944,0.570944,2.686074e-11
13926400,1.660156,4782696,0.570142,0.570142,9.847352e-08
13930496,1.660645,4775963,0.569339,0.569339,2.544761e-08
13934592,1.661133,4769226,0.568536,0.568536,1.854861e-08
13938688,1.661621,4762485,0.567732,0.567732,7.701061e-08
13942784,1.662109,4755739,0.566928,0.566928,8.085790e-08
13946880,1.662598,4748988,0.566123,0.566123,2.932355e-08
13950976,1.663086,4742233,0.565318,0.565318,4.084941e-08
13955072,1.663574,4735474,0.564512,0.564512,1.146675e-07
13959168,1.664062,4728710,0.563706,0.563706,1.308000e-07
13963264,1.664551,4721941,0.562899,0.562899,8.847807e-08
13967360,1.665039,4715168,0.562092,0.562092,1.061413e-07
13971456,1.665527,4708391,0.561284,0.561284,1.830199e-07
13975552,1.666016,4701609,0.560475,0.560475,1.991338e-07
13979648,1.666504,4694822,0.559666,0.559666,1.537121e-07
13983744,1.666992,4688031,0.558857,0.558857,1.651925e-07
13987840,1.667480,4681236,0.558047,0.558047,2.328030e-07
13991936,1.667969,4674436,0.557236,0.557236,2.365617e-07
13996032,1.668457,4667631,0.556425,0.556425,1.756956e-07
14000128,1.668945,4660822,0.555613,0.555613,1.686402e-07
14004224,1.669434,4654008,0.554801,0.554801,9.541236e-08
14008320,1.669922,4647190,0.553988,0.553988,7.444666e-08
14012416,1.670410,4640367,0.553175,0.553175,1.424127e-08
14016512,1.670898,4633540,0.552361,0.552361,5.221774e-08
14020608,1.671387,4626708,0.551547,0.551547,1.594681e-07
14024704,1.671875,4619872,0.550732,0.550732,2.175598e-07
14028800,1.672363,4613032,0.549916,0.549916,2.272698e-07
14032896,1.672852,4606187,0.549100,0.549101,3.085850e-07
14036992,1.673340,4599338,0.548284,0.548284,3.430743e-07
14041088,1.673828,4592485,0.547467,0.547467,3.315163e-07
14045184,1.674316,4585627,0.546649,0.546650,3.938994e-07
14049280,1.674805,4578765,0.545831,0.545832,4.117939e-07
14053376,1.675293,4571899,0.545013,0.545013,3.859798e-07
14057472,1.675781,4565028,0.544194,0.544194,4.364472e-07
14061568,1.676270,4558154,0.543374,0.543375,3.255584e-07
14065664,1.676758,4551275,0.542554,0.542555,2.925137e-07
14069760,1.677246,4544391,0.541734,0.541734,3.380952e-07
14073856,1.677734,4537504,0.540913,0.540913,2.246668e-07
14077952,1.678223,4530612,0.540091,0.540091,1.914302e-07
14082048,1.678711,4523715,0.539269,0.539269,2.391689e-07
14086144,1.679199,4516815,0.538446,0.538446,1.302485e-07
14090240,1.679688,4509910,0.537623,0.537623,1.038720e-07
14094336,1.680176,4503001,0.536800,0.536800,4.161523e-08
14098432,1.680664,4496087,0.535975,0.535975,6.347295e-08
14102528,1.681152,4489170,0.535151,0.535151,6.818739e-08
14106624,1.681641,4482248,0.534326,0.534325,1.141607e-07
14110720,1.682129,4475321,0.533500,0.533500,7.366006e-08
14114816,1.682617,4468391,0.532674,0.532674,1.843165e-07
14118912,1.683105,4461456,0.531847,0.531847,2.069235e-07
14123008,1.683594,4454516,0.531020,0.531020,1.406927e-07
14127104,1.684082,4447573,0.530192,0.530192,2.232537e-07
14131200,1.684570,4440625,0.529364,0.529364,2.153984e-07
14135296,1.685059,4433673,0.528535,0.528535,2.355464e-07
14139392,1.685547,4426717,0.527706,0.527706,2.829072e-07
14143488,1.686035,4419756,0.526876,0.526876,2.374807e-07
14147584,1.686523,4412791,0.526046,0.526045,2.176849e-07
14151680,1.687012,4405822,0.525215,0.525215,2.227279e-07
14155776,1.687500,4398848,0.524384,0.524383,1.326082e-07
14159872,1.687988,4391870,0.523552,0.523552,6.574233e-08
14163968,1.688477,4384888,0.522719,0.522719,2.133697e-08
14168064,1.688965,4377902,0.521887,0.521887,1.401553e-09
14172160,1.689453,4370911,0.521053,0.521053,1.224767e-07
14176256,1.689941,4363917,0.520219,0.520220,1.042646e-07
14180352,1.690430,4356918,0.519385,0.519385,1.859790e-07
14184448,1.690918,4349916,0.518550,0.518551,1.299969e-07
14188544,1.691406,4342909,0.517715,0.517715,1.755330e-07
14192640,1.691895,4335898,0.516879,0.516880,2.041745e-07
14196736,1.692383,4328883,0.516043,0.516043,2.167184e-07
14200832,1.692871,4321864,0.515206,0.515207,2.139624e-07
14204928,1.693359,4314841,0.514369,0.514369,1.967042e-07
14209024,1.693848,4307814,0.513531,0.513532,1.657425e-07
14213120,1.694336,4300783,0.512693,0.512693,1.218760e-07
14217216,1.694824,4293747,0.511855,0.511855,1.851135e-07
14221312,1.695312,4286708,0.511015,0.511016,1.178362e-07
14225408,1.695801,4279664,0.510176,0.510176,1.592630e-07
14229504,1.696289,4272617,0.509336,0.509336,7.177614e-08
14233600,1.696777,4265565,0.508495,0.508495,9.459534e-08
14237696,1.697266,4258509,0.507654,0.507654,1.093130e-07
14241792,1.697754,4251449,0.506812,0.506812,1.167314e-07
14245888,1.698242,4244385,0.505970,0.505970,1.176531e-07
14249984,1.698730,4237317,0.505128,0.505128,1.128811e-07
14254080,1.699219,4230245,0.504285,0.504285,1.032191e-07
14258176,1.699707,4223169,0.503441,0.503441,8.947100e-08
14262272,1.700195,4216088,0.502597,0.502597,1.916506e-07
14266368,1.700684,4209004,0.501752,0.501753,1.721441e-07
14270464,1.701172,4201915,0.500907,0.500908,2.701757e-07
14274560,1.701660,4194823,0.500062,0.500062,2.481324e-07
14278656,1.702148,4187726,0.499216,0.499216,3.452393e-07
14282752,1.702637,4180625,0.498369,0.498370,4.430937e-07
14286848,1.703125,4173528,0.497523,0.497523,4.111715e-07
14290944,1.703613,4166419,0.496676,0.496676,3.094000e-07
14295040,1.704102,4159307,0.495828,0.495828,3.236673e-07
14299136,1.704590,4152190,0.494980,0.494979,2.147463e-07
14303232,1.705078,4145070,0.494131,0.494131,2.202465e-07
14307328,1.705566,4137946,0.493282,0.493281,2.201492e-07
14311424,1.706055,4130818,0.492432,0.492432,2.136444e-07
14315520,1.706543,4123686,0.491582,0.491581,1.999220e-07
14319616,1.707031,4116550,0.490731,0.490731,1.781709e-07
14323712,1.707520,4109410,0.489880,0.489880,1.475800e-07
14327808,1.708008,4102267,0.489028,0.489028,2.265470e-07
14331904,1.708496,4095119,0.488176,0.488176,1.758409e-07
14336000,1.708984,4087968,0.487324,0.487324,2.330680e-07
14340096,1.709473,4080813,0.486471,0.486471,2.782057e-07
14344192,1.709961,4073654,0.485617,0.485617,3.104408e-07
14348288,1.710449,4066491,0.484764,0.484763,3.289592e-07
14352384,1.710938,4059324,0.483909,0.483909,3.329466e-07
14356480,1.711426,4052153,0.483054,0.483054,3.215881e-07
14360576,1.711914,4044979,0.482199,0.482199,4.132780e-07
14364672,1.712402,4037800,0.481343,0.481343,3.687818e-07
14368768,1.712891,4030618,0.480487,0.480487,4.257021e-07
14372864,1.713379,4023432,0.479630,0.479630,4.640129e-07
14376960,1.713867,4016242,0.478773,0.478773,4.828975e-07
14381056,1.714355,4009048,0.477916,0.477915,4.815382e-07
14385152,1.714844,4001850,0.477058,0.477057,4.591172e-07
14389248,1.715332,3994648,0.476199,0.476199,4.148163e-07
14393344,1.715820,3987443,0.475340,0.475340,4.670260e-07
14397440,1.716309,3980233,0.474481,0.474480,3.765085e-07
14401536,1.716797,3973020,0.473621,0.473621,3.808629e-07
14405632,1.717285,3965803,0.472761,0.472760,3.600598e-07
14409728,1.717773,3958582,0.471900,0.471899,3.132788e-07
14413824,1.718262,3951357,0.471038,0.471038,2.396989e-07
14417920,1.718750,3944128,0.470177,0.470177,1.384989e-07
14422016,1.719238,3936895,0.469314,0.469314,8.857053e-09
14426112,1.719727,3929659,0.468452,0.468452,3.083960e-08
14430208,1.720215,3922419,0.467589,0.467589,1.006229e-07
14434304,1.720703,3915176,0.466725,0.466725,8.210662e-08
14438400,1.721191,3907928,0.465861,0.465862,2.145327e-07
14442496,1.721680,3900678,0.464997,0.464997,1.410973e-07
14446592,1.722168,3893423,0.464132,0.464132,2.202525e-07
14450688,1.722656,3886165,0.463267,0.463267,2.144044e-07
14454784,1.723145,3878903,0.462401,0.462402,2.435875e-07
14458880,1.723633,3871638,0.461535,0.461535,1.894180e-07
14462976,1.724121,3864368,0.460669,0.460669,2.911406e-07
14467072,1.724609,3857096,0.459802,0.459802,1.919537e-07
14471168,1.725098,3849819,0.458934,0.458934,2.503121e-07
14475264,1.725586,3842539,0.458066,0.458067,2.286244e-07
14479360,1.726074,3835255,0.457198,0.457198,2.469276e-07
14483456,1.726562,3827968,0.456329,0.456330,1.868404e-07
14487552,1.727051,3820677,0.455460,0.455460,1.684006e-07
14491648,1.727539,3813382,0.454591,0.454591,1.924372e-07
14495744,1.728027,3806084,0.453721,0.453721,1.405702e-07
14499840,1.728516,3798782,0.452850,0.452850,1.328386e-07
14503936,1.729004,3791476,0.451979,0.451979,1.700726e-07
14508032,1.729492,3784167,0.451108,0.451108,1.338933e-07
14512128,1.729980,3776854,0.450236,0.450236,1.443412e-07
14516224,1.730469,3769537,0.449364,0.449364,2.022475e-07
14520320,1.730957,3762217,0.448491,0.448491,1.892348e-07
14524416,1.731445,3754893,0.447618,0.447618,2.253445e-07
14528512,1.731934,3747565,0.446745,0.446745,3.114093e-07
14532608,1.732422,3740234,0.445871,0.445871,3.290529e-07
14536704,1.732910,3732899,0.444996,0.444997,3.983180e-07
14540800,1.733398,3725560,0.444121,0.444122,5.200384e-07
14544896,1.733887,3718218,0.443246,0.443247,5.758391e-07
14548992,1.734375,3710880,0.442371,0.442371,2.679103e-07
14553088,1.734863,3703531,0.441495,0.441495,2.222354e-07
14557184,1.735352,3696178,0.440619,0.440619,1.207659e-07
14561280,1.735840,3688822,0.439742,0.439742,8.187516e-08
14565376,1.736328,3681463,0.438865,0.438864,1.047269e-07
14569472,1.736816,3674100,0.437987,0.437987,6.927531e-08
14573568,1.737305,3666733,0.437109,0.437109,2.531676e-08
14577664,1.737793,3659364,0.436230,0.436230,5.853186e-08
14581760,1.738281,3651990,0.435351,0.435351,3.764453e-08
14585856,1.738770,3644614,0.434472,0.434472,4.294369e-08
14589952,1.739258,3637234,0.433592,0.433592,6.103932e-08
14594048,1.739746,3629850,0.432712,0.432712,1.580333e-08
14598144,1.740234,3622464,0.431831,0.431831,1.448149e-07
14602240,1.740723,3615073,0.430950,0.430950,8.960630e-08
14606336,1.741211,3607680,0.430069,0.430069,2.069652e-07
14610432,1.741699,3600282,0.429187,0.429187,1.384232e-07
14614528,1.742188,3592882,0.428305,0.428305,2.407671e-07
14618624,1.742676,3585478,0.427422,0.427422,2.747370e-07
14622720,1.743164,3578071,0.426539,0.426539,3.587004e-07
14626816,1.743652,3570660,0.425656,0.425655,3.726058e-07
14630912,1.744141,3563246,0.424772,0.424772,4.348200e-07
14635008,1.744629,3555828,0.423888,0.423887,4.252908e-07
14639104,1.745117,3548407,0.423003,0.423003,4.623841e-07
14643200,1.745605,3540982,0.422118,0.422118,4.260470e-07
14647296,1.746094,3533554,0.421232,0.421232,4.346446e-07
14651392,1.746582,3526123,0.420347,0.420346,4.873324e-07
14655488,1.747070,3518688,0.419460,0.419460,4.640564e-07
14659584,1.747559,3511250,0.418574,0.418573,4.831806e-07
14663680,1.748047,3503809,0.417687,0.417686,5.438593e-07
14667776,1.748535,3496364,0.416799,0.416799,5.260372e-07
14671872,1.749023,3488915,0.415911,0.415911,4.288680e-07
14675968,1.749512,3481463,0.415023,0.415022,3.707143e-07
14680064,1.750000,3474008,0.414134,0.414134,3.507288e-07
14684160,1.750488,3466549,0.413245,0.413245,2.488547e-07
14688256,1.750977,3459087,0.412355,0.412355,1.834535e-07
14692352,1.751465,3451622,0.411465,0.411465,1.536769e-07
14696448,1.751953,3444153,0.410575,0.410575,3.946697e-08
14700544,1.752441,3436682,0.409684,0.409684,7.839323e-08
14704640,1.752930,3429207,0.408793,0.408793,3.118775e-08
14708736,1.753418,3421729,0.407902,0.407902,1.621003e-08
14712832,1.753906,3414248,0.407010,0.407010,3.260994e-08
14716928,1.754395,3406763,0.406118,0.406118,3.967230e-08
14721024,1.754883,3399275,0.405225,0.405225,8.227829e-08
14725120,1.755371,3391784,0.404332,0.404332,9.605928e-08
14729216,1.755859,3384290,0.403439,0.403439,8.186689e-08
14733312,1.756348,3376793,0.402545,0.402545,4.055308e-08
14737408,1.756836,3369293,0.401651,0.401651,2.702979e-08
14741504,1.757324,3361789,0.400756,0.400756,8.197012e-10
14745600,1.757812,3354282,0.399862,0.399862,8.271221e-10
14749696,1.758301,3346772,0.398966,0.398966,2.123587e-08
14753792,1.758789,3339259,0.398071,0.398071,6.615487e-08
14757888,1.759277,3331742,0.397175,0.397175,1.386641e-08
14761984,1.759766,3324222,0.396278,0.396278,1.727475e-08
14766080,1.760254,3316699,0.395381,0.395381,2.812350e-08
14770176,1.760742,3309173,0.394484,0.394484,1.953510e-08
14774272,1.761230,3301644,0.393587,0.393587,7.634828e-09
14778368,1.761719,3294112,0.392689,0.392689,5.253032e-08
14782464,1.762207,3286576,0.391790,0.391790,4.914253e-09
14786560,1.762695,3279037,0.390892,0.390892,4.634629e-08
14790656,1.763184,3271495,0.389993,0.389993,7.262282e-08
14794752,1.763672,3263949,0.389093,0.389093,2.038106e-07
14798848,1.764160,3256401,0.388193,0.388193,2.023487e-07
14802944,1.764648,3248849,0.387293,0.387293,3.075138e-07
14807040,1.765137,3241294,0.386392,0.386393,4.009553e-07
